Report ID,Arrest Date,Age,Sex Code
6736512,1/3/2024,42,F
241600515,1/13/2024,42,M
6739293,1/8/2024,30,M
240600519,1/2/2024,39,M
6740752,1/11/2024,27,M
6739034,1/8/2024,47,M
240204435,1/8/2024,57,M
240204505,1/9/2024,49,M
6740217,1/10/2024,12,F
6740723,1/11/2024,28,M
6739271,1/8/2024,14,M
241204555,1/9/2024,28,F
241304402,1/7/2024,37,M
240800521,1/10/2024,33,M
6736590,1/3/2024,30,M
241904450,1/11/2024,54,M
6738701,1/7/2024,31,M
240204544,1/10/2024,37,M
240114471,7/12/2024,26,M
6740566,1/10/2024,37,F
6741486,1/12/2024,50,M
240204690,1/13/2024,45,M
6739528,1/9/2024,15,M
6741672,1/13/2024,33,M
6741663,1/13/2024,42,M
6742178,1/13/2024,36,F
6740074,1/10/2024,43,M
240104475,1/7/2024,30,M
6740549,1/10/2024,19,F
6740829,1/11/2024,64,M
240604410,1/6/2024,24,F
6740812,1/11/2024,24,M
6739087,1/8/2024,33,M
6740117,1/10/2024,24,F
240904288,1/10/2024,33,M
6737753,1/5/2024,46,M
6738544,1/7/2024,26,F
240104560,1/8/2024,21,M
6739074,1/8/2024,39,M
6736714,1/4/2024,35,M
6739274,1/8/2024,57,M
241104540,1/13/2024,34,M
240204504,1/9/2024,19,M
240215505,9/27/2024,51,M
6739865,1/9/2024,38,M
6738528,1/7/2024,29,M
241504501,1/9/2024,22,F
6741317,1/12/2024,29,M
6738570,1/7/2024,51,M
6741333,1/12/2024,38,F
6741999,1/13/2024,41,M
6739315,1/8/2024,28,M
6739233,1/8/2024,25,M
6739945,1/10/2024,0,F
6735871,1/2/2024,65,M
240114507,7/13/2024,42,M
241504621,1/11/2024,32,M
241804486,1/10/2024,39,M
240204457,1/3/2024,29,F
6741975,1/13/2024,20,M
6738624,1/7/2024,34,M
241504427,1/7/2024,49,M
6738580,1/7/2024,23,F
240204708,1/11/2024,30,F
6739048,1/8/2024,32,M
241804514,1/10/2024,39,F
6738572,1/7/2024,38,F
6739276,1/8/2024,26,M
240204540,1/10/2024,60,M
6741674,1/13/2024,33,M
6737918,1/5/2024,29,F
241304405,1/7/2024,53,M
241504425,1/7/2024,43,M
6740858,1/11/2024,60,M
6737349,1/5/2024,43,M
6735494,1/1/2024,31,M
6737352,1/4/2024,22,F
6735739,1/2/2024,24,M
6740995,1/12/2024,18,F
6738558,1/7/2024,26,M
6736574,1/3/2024,61,M
6736303,1/3/2024,32,M
240204542,1/10/2024,27,M
6737362,1/5/2024,27,M
6739292,1/8/2024,40,M
6739875,1/9/2024,66,M
6737418,1/5/2024,30,M
6740265,1/10/2024,71,M
6742214,1/13/2024,26,M
6740553,1/10/2024,33,M
241804571,1/11/2024,40,M
6741951,1/13/2024,35,M
6741956,1/13/2024,23,F
6739305,1/8/2024,56,M
241504513,1/6/2024,25,M
6739197,1/8/2024,31,M
242104265,1/7/2024,30,F
6736645,1/3/2024,17,M
6740069,1/10/2024,30,M
6737882,1/5/2024,35,M
6740711,1/11/2024,37,M
241504512,1/4/2024,27,M
6741554,1/12/2024,30,F
240204591,1/12/2024,57,F
6735560,1/1/2024,29,M
6741330,1/12/2024,50,F
6740677,1/11/2024,42,M
241104379,1/5/2024,34,F
240204672,1/13/2024,21,M
6738483,1/7/2024,49,F
6738573,1/7/2024,58,M
6738388,1/6/2024,18,F
6739792,1/9/2024,31,M
6738691,1/7/2024,48,M
6739277,1/8/2024,49,M
6736701,1/4/2024,25,M
6739299,1/8/2024,33,M
6738590,1/7/2024,33,M
6740855,1/11/2024,71,M
241104545,1/13/2024,38,M
6738935,1/7/2024,42,M
6741676,1/13/2024,36,F
6741020,1/12/2024,52,M
6742035,1/13/2024,23,M
6735584,1/1/2024,20,M
6738427,1/6/2024,38,F
6739392,1/9/2024,48,M
6741891,1/13/2024,54,M
6737961,1/5/2024,28,M
6739264,1/8/2024,22,M
240404376,1/11/2024,54,F
6740559,1/10/2024,34,M
6741633,1/13/2024,32,M
6738574,1/7/2024,39,M
6736937,1/4/2024,45,M
6741881,1/13/2024,36,M
6740527,1/10/2024,23,M
241604385,1/13/2024,19,M
6741991,1/13/2024,35,M
6741424,1/12/2024,56,M
6739263,1/8/2024,20,M
6738671,1/7/2024,27,M
6741382,1/12/2024,38,F
6741939,1/13/2024,18,F
6739823,1/9/2024,32,M
6741899,1/13/2024,34,M
6738948,1/8/2024,22,M
6741004,1/12/2024,31,M
6740996,1/11/2024,40,M
6738295,1/6/2024,51,F
242104331,1/3/2024,38,M
240900516,1/11/2024,33,M
241904395,1/10/2024,35,M
6741587,1/12/2024,28,F
6739037,1/8/2024,19,M
6740170,1/10/2024,80,F
6740966,1/11/2024,41,M
6740200,1/10/2024,49,M
6739341,1/9/2024,20,F
240104722,1/11/2024,28,M
6741611,1/12/2024,26,M
240104742,1/11/2024,27,M
6740302,1/10/2024,37,M
6739873,1/9/2024,35,M
6740111,1/10/2024,61,M
6740959,1/11/2024,34,M
6737789,1/5/2024,29,M
6738361,1/6/2024,32,M
6740652,1/11/2024,33,M
241504522,1/4/2024,29,M
6741568,1/12/2024,69,F
6741365,1/12/2024,39,F
6740124,1/10/2024,42,M
240204423,1/8/2024,36,M
242104344,1/2/2024,46,M
6740915,1/11/2024,41,M
6740568,1/11/2024,31,M
6739135,1/8/2024,28,M
240604412,1/4/2024,43,M
242104398,1/10/2024,30,F
6740189,1/10/2024,23,M
6739804,1/9/2024,27,M
6738567,1/7/2024,31,F
6738923,1/7/2024,31,M
241904436,1/2/2024,25,M
6738494,1/7/2024,30,M
6741664,1/13/2024,34,F
6738698,1/7/2024,34,M
6739466,1/9/2024,41,M
6737469,1/5/2024,29,M
6738041,1/6/2024,42,M
6740827,1/11/2024,35,M
6741280,1/12/2024,31,M
6736661,1/3/2024,28,M
6736378,1/3/2024,29,M
241904539,1/12/2024,41,M
6740240,1/10/2024,44,M
6740213,1/10/2024,49,F
6740776,1/11/2024,41,M
240104734,1/11/2024,46,M
6740586,1/11/2024,44,M
241804572,1/11/2024,37,F
6740024,1/10/2024,22,M
6740165,1/10/2024,30,M
6738702,1/7/2024,21,M
6739541,1/9/2024,47,M
6737913,1/5/2024,33,M
6739189,1/8/2024,32,M
241604286,1/9/2024,31,F
6739144,1/8/2024,33,M
6736725,1/4/2024,44,M
6740276,1/10/2024,18,M
6739426,1/9/2024,21,F
6741670,1/13/2024,29,F
240204594,1/12/2024,23,M
6739268,1/8/2024,31,M
6736118,1/2/2024,47,M
6741885,1/13/2024,39,M
241404441,1/3/2024,42,M
241504465,1/9/2024,60,M
6742170,1/13/2024,39,M
241504497,1/9/2024,37,M
6740556,1/10/2024,25,M
6741515,1/12/2024,32,M
6738674,1/7/2024,35,M
241404525,1/12/2024,27,M
240215479,9/27/2024,61,M
6741564,1/12/2024,30,F
241804536,1/11/2024,31,M
6740994,1/11/2024,29,M
242104328,1/3/2024,23,M
6740956,1/11/2024,29,F
6738563,1/7/2024,43,F
6737751,1/5/2024,62,M
241504560,1/11/2024,36,M
6739206,1/8/2024,29,M
240804235,1/8/2024,40,M
6739417,1/9/2024,23,M
6739943,1/10/2024,27,M
6741978,1/13/2024,42,M
6739895,1/9/2024,64,M
6738523,1/7/2024,33,M
6737960,1/5/2024,29,F
6740715,1/11/2024,35,M
6740983,1/11/2024,25,M
6740813,1/11/2024,63,M
241504520,1/4/2024,50,M
6740912,1/11/2024,22,M
6741474,1/12/2024,18,F
6739127,1/8/2024,39,M
6741565,1/12/2024,36,M
240104906,1/13/2024,36,M
6737378,1/5/2024,28,M
241504431,1/5/2024,32,M
242104345,1/2/2024,30,M
6741299,1/12/2024,33,M
241504468,1/9/2024,62,M
6739226,1/8/2024,64,M
6738663,1/7/2024,16,M
6737989,1/6/2024,32,M
240204557,1/10/2024,40,M
6739092,1/8/2024,45,M
6741427,1/12/2024,44,M
6737975,1/6/2024,23,M
6740061,1/10/2024,15,M
6738560,1/7/2024,26,F
6740993,1/11/2024,30,M
6739405,1/9/2024,29,M
6741656,1/13/2024,33,M
240204425,1/8/2024,48,M
6740528,1/10/2024,40,M
6739530,1/9/2024,32,M
6736488,1/3/2024,54,M
6739056,1/8/2024,41,M
6740221,1/10/2024,36,M
6741905,1/13/2024,35,M
6741613,1/12/2024,27,M
6739003,1/8/2024,43,M
6741591,1/12/2024,18,F
241904475,1/12/2024,24,M
240204455,1/1/2024,47,M
6739896,1/9/2024,41,M
6739184,1/8/2024,37,M
6737906,1/5/2024,23,M
6740922,1/11/2024,45,M
6739421,1/9/2024,29,M
6741448,1/12/2024,38,M
241504506,1/4/2024,28,F
241304616,1/5/2024,22,M
240204500,1/7/2024,47,M
6742043,1/13/2024,37,F
240204415,1/8/2024,40,M
241109193,6/27/2024,24,M
6738529,1/7/2024,43,M
6740918,1/11/2024,31,M
6738363,1/6/2024,39,M
6739447,1/9/2024,58,M
6740929,1/11/2024,22,M
6737791,1/5/2024,39,F
240200521,1/10/2024,19,M
241304404,1/7/2024,43,M
240204613,1/13/2024,31,M
6741350,1/12/2024,43,M
6739324,1/9/2024,28,M
6740988,1/11/2024,42,M
6741541,1/12/2024,26,M
240800529,1/12/2024,44,M
6739472,1/9/2024,41,F
6738670,1/7/2024,37,M
6739947,1/10/2024,48,F
6737818,1/5/2024,50,M
6739936,1/10/2024,53,F
6740961,1/11/2024,29,M
6739322,1/9/2024,59,M
240404378,1/5/2024,39,F
6741984,1/13/2024,42,M
6739266,1/8/2024,21,M
240204615,1/13/2024,40,M
6738933,1/7/2024,31,F
6738577,1/7/2024,26,F
242104341,1/2/2024,53,M
240604415,1/5/2024,37,M
6742030,1/13/2024,32,M
6737977,1/6/2024,47,M
241104544,1/13/2024,36,M
6741444,1/12/2024,39,F
6738391,1/6/2024,30,F
6740030,1/10/2024,27,M
240504234,1/7/2024,25,M
240104814,1/9/2024,24,M
6741470,1/12/2024,35,M
240204407,1/8/2024,49,M
6740319,1/10/2024,30,M
241804493,1/10/2024,49,M
6739911,1/9/2024,44,F
6739116,1/8/2024,20,M
6741971,1/13/2024,31,F
6740927,1/11/2024,49,M
6738548,1/7/2024,31,M
6739859,1/9/2024,36,M
6741549,1/12/2024,32,M
241904437,1/2/2024,25,M
6740526,1/10/2024,25,F
6740778,1/11/2024,21,M
241304401,1/7/2024,62,M
6737122,1/4/2024,42,M
6739298,1/8/2024,22,M
6738911,1/7/2024,43,M
240119407,10/3/2024,28,M
6740282,1/10/2024,32,F
240604395,1/5/2024,33,M
240204456,1/3/2024,35,M
6737853,1/5/2024,24,M
240204405,1/8/2024,33,M
6737998,1/6/2024,50,M
6739949,1/10/2024,34,M
6740210,1/10/2024,17,M
6738638,1/7/2024,37,M
242104339,1/2/2024,40,M
6735652,1/1/2024,39,M
241404520,1/12/2024,35,F
6739927,1/9/2024,40,M
6740801,1/11/2024,46,M
6739148,1/8/2024,28,M
6736207,1/2/2024,31,M
6742152,1/13/2024,24,M
240204409,1/8/2024,24,F
6742017,1/13/2024,40,M
6741378,1/12/2024,24,M
6739771,1/9/2024,39,M
240104815,1/10/2024,37,M
6740802,1/11/2024,49,M
6738583,1/7/2024,45,M
6739011,1/8/2024,33,M
6739427,1/9/2024,36,M
240904279,1/8/2024,37,M
240104921,1/13/2024,36,M
240908185,4/17/2024,43,F
241813529,9/29/2024,29,M
6737793,1/5/2024,25,M
241404506,1/8/2024,29,M
6741960,1/13/2024,28,M
240400536,1/12/2024,29,M
6740919,1/11/2024,24,F
6740529,1/10/2024,41,M
6740682,1/11/2024,43,M
6738451,1/7/2024,36,M
6738924,1/7/2024,67,M
6740836,1/11/2024,36,M
6741231,1/12/2024,30,M
241900522,1/11/2024,40,M
6742034,1/13/2024,24,M
6740174,1/10/2024,45,M
6740000,1/10/2024,26,M
240704461,1/11/2024,21,M
6738952,1/7/2024,44,M
6739501,1/9/2024,44,M
6739111,1/8/2024,30,M
6737726,1/5/2024,37,M
6739213,1/8/2024,30,M
6737963,1/6/2024,37,M
6740788,1/11/2024,33,M
240500512,1/11/2024,46,M
6736429,1/3/2024,27,M
6738476,1/7/2024,49,M
6741516,1/12/2024,26,M
6740291,1/10/2024,39,M
241304406,1/7/2024,43,M
6737044,1/4/2024,19,F
240204427,1/8/2024,40,M
6738700,1/7/2024,55,M
6740990,1/11/2024,34,M
6739237,1/8/2024,36,M
241504562,1/11/2024,22,M
6741648,1/13/2024,29,M
6742036,1/13/2024,22,M
240204548,1/10/2024,26,F
6737921,1/5/2024,29,M
6739822,1/9/2024,40,M
242104396,1/9/2024,26,F
6737883,1/5/2024,37,F
240900514,1/11/2024,32,F
6738620,1/7/2024,30,M
240604413,1/7/2024,51,M
6741501,1/12/2024,51,M
241104537,1/13/2024,23,M
6738457,1/7/2024,24,F
6741927,1/13/2024,43,M
6740307,1/10/2024,37,M
241104330,1/3/2024,29,F
6739918,1/10/2024,61,F
240204464,1/3/2024,29,M
240404377,1/5/2024,43,F
6740928,1/11/2024,33,F
241804484,1/10/2024,35,F
6738971,1/8/2024,34,F
6741677,1/13/2024,25,M
6741352,1/12/2024,36,M
6739077,1/8/2024,42,M
6739892,1/9/2024,27,M
240104664,1/10/2024,47,M
6740908,1/11/2024,35,M
6737299,1/4/2024,32,M
240204411,1/8/2024,44,F
240400533,1/12/2024,33,F
6738511,1/7/2024,58,M
6735634,1/1/2024,39,M
6739282,1/8/2024,28,F
6741443,1/12/2024,30,M
6742137,1/13/2024,39,M
6739831,1/9/2024,41,M
6736717,1/4/2024,20,M
240800524,1/11/2024,34,M
6739291,1/8/2024,29,M
240104716,1/11/2024,40,M
240604492,1/11/2024,35,M
6740193,1/10/2024,31,M
6739297,1/8/2024,28,M
6739072,1/8/2024,28,M
240215538,10/4/2024,36,M
242104333,1/3/2024,67,M
240704312,1/8/2024,27,F
6738502,1/7/2024,35,M
240704546,1/13/2024,53,M
6742145,1/13/2024,46,M
6739200,1/8/2024,33,M
6737348,1/4/2024,35,M
6739480,1/9/2024,44,F
242104422,1/10/2024,27,F
240204562,1/10/2024,25,M
6738675,1/7/2024,28,F
6741889,1/13/2024,37,M
6740739,1/11/2024,36,M
241304407,1/7/2024,45,M
6741514,1/12/2024,50,M
6738565,1/7/2024,66,M
6741610,1/12/2024,48,M
6740835,1/11/2024,33,M
241804482,1/4/2024,54,M
242104347,1/8/2024,28,M
241804487,1/5/2024,62,M
6740680,1/11/2024,28,M
6739221,1/8/2024,26,M
6740931,1/11/2024,29,F
240204520,1/10/2024,27,M
6738568,1/7/2024,37,M
6739545,1/9/2024,53,M
241404440,1/3/2024,40,M
6742049,1/13/2024,49,M
6739255,1/8/2024,54,M
240204521,1/10/2024,56,M
240204680,1/10/2024,48,M
242004397,1/13/2024,31,F
6740631,1/11/2024,31,M
6739273,1/8/2024,30,M
240404326,1/11/2024,19,F
6737274,1/4/2024,18,M
241004264,1/7/2024,61,M
6738505,1/7/2024,24,M
240114469,7/12/2024,30,M
240904445,1/11/2024,26,F
6741311,1/12/2024,37,M
242104400,1/10/2024,26,F
6740841,1/11/2024,65,F
6740011,1/10/2024,53,M
6738514,1/7/2024,22,M
6739502,1/9/2024,32,M
6739366,1/9/2024,32,F
6735660,1/1/2024,34,M
240104915,1/13/2024,59,F
6738506,1/7/2024,47,M
6740747,1/11/2024,59,M
241804570,1/11/2024,50,M
6735743,1/2/2024,24,M
241504467,1/9/2024,61,M
6741479,1/12/2024,34,F
6739854,1/9/2024,29,M
6740166,1/10/2024,22,M
6741650,1/13/2024,30,F
240204495,1/4/2024,36,M
240400535,1/12/2024,26,M
6739866,1/9/2024,19,M
6739343,1/9/2024,31,M
6740984,1/12/2024,48,M
6741428,1/12/2024,59,M
6739529,1/9/2024,36,M
241404503,1/8/2024,32,F
6738645,1/7/2024,53,M
6739023,1/8/2024,66,M
240204512,1/8/2024,25,M
6740667,1/11/2024,53,M
6738059,1/6/2024,21,M
6738641,1/7/2024,41,M
6741511,1/12/2024,41,M
6736449,1/3/2024,29,M
240704331,1/9/2024,55,M
240404324,1/11/2024,17,F
6741414,1/12/2024,56,F
6736703,1/4/2024,57,M
240604411,1/4/2024,34,M
6740816,1/11/2024,26,M
240204511,1/8/2024,33,M
6738709,1/7/2024,57,M
6738606,1/7/2024,42,M
240804308,1/10/2024,19,M
6739457,1/9/2024,34,M
241304403,1/7/2024,26,M
6741336,1/12/2024,26,M
240300525,1/11/2024,56,M
6738490,1/7/2024,22,M
6737962,1/5/2024,35,M
6739115,1/8/2024,30,F
6736428,1/3/2024,45,M
6738652,1/7/2024,51,M
6741651,1/12/2024,15,M
6737836,1/5/2024,28,M
6740149,1/10/2024,52,M
6737723,1/5/2024,18,M
6736589,1/3/2024,37,M
6741005,1/11/2024,62,M
240204679,1/10/2024,34,M
6741619,1/12/2024,32,M
240204546,1/10/2024,26,M
6739453,1/9/2024,41,M
6738377,1/6/2024,28,F
6737307,1/4/2024,33,M
6738540,1/7/2024,24,M
6742004,1/13/2024,26,M
6738501,1/7/2024,21,M
6739036,1/7/2024,33,M
6742022,1/13/2024,43,M
6737846,1/5/2024,27,M
6741508,1/12/2024,24,M
6740759,1/11/2024,25,F
240804215,1/7/2024,45,M
6741456,1/12/2024,46,M
6681287,1/9/2024,33,F
6739113,1/8/2024,42,M
241804641,1/13/2024,20,F
6738448,1/6/2024,34,M
240204429,1/8/2024,32,M
6740296,1/10/2024,46,M
240204553,1/10/2024,35,M
241304399,1/7/2024,50,M
6739423,1/9/2024,30,M
6740924,1/11/2024,42,M
6740992,1/11/2024,30,M
6739245,1/8/2024,53,M
6739869,1/9/2024,22,M
6741657,1/13/2024,57,M
6740930,1/11/2024,46,F
6737120,1/4/2024,44,F
6737316,1/4/2024,25,M
240204513,1/8/2024,25,M
6739798,1/9/2024,35,M
241104445,1/12/2024,43,M
6741993,1/13/2024,32,M
240400534,1/12/2024,24,F
6738912,1/7/2024,15,M
241304440,1/8/2024,23,F
240604396,1/5/2024,36,M
241504466,1/9/2024,63,M
6739146,1/8/2024,31,M
241504405,1/8/2024,19,M
6739514,1/9/2024,27,M
6742138,1/13/2024,31,M
240904312,1/10/2024,33,M
241104377,1/3/2024,33,M
6737841,1/5/2024,31,M
6736477,1/3/2024,31,M
6738576,1/7/2024,39,M
6739220,1/8/2024,21,M
6740057,1/10/2024,26,M
241804472,1/3/2024,37,M
6737919,1/5/2024,21,M
6740250,1/10/2024,33,M
240104718,1/11/2024,44,M
6738962,1/8/2024,27,M
6739329,1/9/2024,30,M
6740264,1/10/2024,35,M
6740188,1/10/2024,34,M
240204497,1/4/2024,31,M
6740636,1/10/2024,50,M
6741944,1/13/2024,18,F
6738920,1/7/2024,32,M
6740957,1/11/2024,39,M
6741637,1/12/2024,31,F
6741527,1/12/2024,53,M
6739900,1/9/2024,38,M
6738929,1/7/2024,41,F
6740867,1/11/2024,51,M
6736301,1/3/2024,12,M
241504432,1/5/2024,33,M
240204465,1/3/2024,29,M
241304349,1/8/2024,39,F
6738524,1/6/2024,47,M
6738633,1/7/2024,34,M
6741675,1/12/2024,28,M
6738672,1/7/2024,57,M
6740779,1/11/2024,25,M
6736547,1/3/2024,84,M
6739777,1/9/2024,35,M
6740897,1/11/2024,25,M
6741493,1/12/2024,30,M
6741890,1/13/2024,19,M
6739103,1/8/2024,31,F
6740557,1/10/2024,48,M
6741631,1/12/2024,26,M
6741442,1/12/2024,42,M
240104726,1/11/2024,35,M
6737093,1/4/2024,47,M
6741967,1/13/2024,33,M
240104772,1/11/2024,24,M
240200517,1/7/2024,37,M
6740725,1/11/2024,28,M
240204502,1/7/2024,47,M
6739908,1/9/2024,28,M
6739775,1/9/2024,47,M
6740828,1/11/2024,29,M
242104336,1/3/2024,53,M
6740259,1/10/2024,24,M
6740192,1/10/2024,37,M
6740943,1/11/2024,26,M
6739554,1/9/2024,41,M
6737185,1/4/2024,33,M
6738561,1/7/2024,44,M
240704374,1/9/2024,20,M
6740121,1/10/2024,67,M
6740167,1/10/2024,22,F
6738596,1/7/2024,40,M
6740868,1/11/2024,42,F
6741517,1/12/2024,16,M
6741326,1/12/2024,37,F
6739553,1/9/2024,22,M
240704463,1/11/2024,43,F
6740525,1/10/2024,34,M
6740287,1/10/2024,30,M
6741994,1/13/2024,49,M
6739846,1/9/2024,51,F
240204393,1/8/2024,20,M
240204496,1/4/2024,59,M
6741498,1/12/2024,37,M
240204466,1/3/2024,27,M
240204418,1/8/2024,37,M
6741961,1/13/2024,51,M
6738553,1/7/2024,29,M
6738557,1/7/2024,30,M
6737888,1/5/2024,32,M
6737996,1/6/2024,42,M
6740637,1/11/2024,34,M
6741500,1/12/2024,40,M
6739429,1/9/2024,33,M
6739138,1/8/2024,19,M
6741940,1/13/2024,36,M
6742462,1/13/2024,22,M
240104566,1/8/2024,26,F
6741897,1/13/2024,58,M
6737302,1/4/2024,24,M
6740283,1/10/2024,32,M
6739523,1/9/2024,25,M
6740664,1/11/2024,30,M
6737107,1/4/2024,39,F
6739105,1/8/2024,24,M
6739289,1/8/2024,19,M
240304576,1/10/2024,34,F
6740694,1/11/2024,51,M
240604414,1/9/2024,29,M
6735818,1/2/2024,28,M
6739123,1/8/2024,17,M
6740998,1/11/2024,39,M
6739497,1/9/2024,48,F
6735841,1/2/2024,29,M
6738319,1/6/2024,29,M
241813579,10/1/2024,13,F
6893192,9/30/2024,29,F
240215556,10/4/2024,26,M
6892935,9/30/2024,32,M
240612295,9/28/2024,25,M
6879546,9/6/2024,23,M
6895799,10/5/2024,27,M
242112045,9/30/2024,36,M
241514247,9/26/2024,31,F
6886455,9/19/2024,42,M
6893229,10/1/2024,21,M
6824770,6/7/2024,17,M
240119209,9/30/2024,30,F
6894453,10/3/2024,25,M
6880092,9/7/2024,43,M
6883435,9/13/2024,61,M
6886669,9/19/2024,32,M
6890216,9/25/2024,43,M
241813534,10/1/2024,44,M
6893323,10/1/2024,41,M
6895892,10/5/2024,31,M
6891497,9/27/2024,25,M
6890521,9/26/2024,40,M
240114296,7/8/2024,54,M
6799832,4/27/2024,17,M
6840460,7/3/2024,22,M
6844968,7/11/2024,33,M
240215490,9/30/2024,36,M
6843368,7/8/2024,42,M
240110405,4/10/2024,44,M
6892861,9/30/2024,36,M
6846207,7/13/2024,26,M
6892624,9/29/2024,30,M
240211895,7/12/2024,27,M
241811336,7/12/2024,40,M
6895699,10/5/2024,26,M
241700943,7/7/2024,27,F
6841686,7/5/2024,33,M
6844010,7/9/2024,38,M
6842864,7/7/2024,34,M
6892047,9/29/2024,33,F
241813535,9/26/2024,35,M
241813599,10/1/2024,36,M
6892752,9/30/2024,43,M
240215461,9/25/2024,26,M
240211776,7/4/2024,31,M
6842885,7/8/2024,29,M
6894189,10/2/2024,28,M
6466679,6/1/2024,42,M
241109298,7/10/2024,50,F
241411090,7/10/2024,30,M
6835487,6/25/2024,35,M
242010130,7/11/2024,38,F
6895836,10/5/2024,49,M
241311106,7/8/2024,37,M
241514246,9/26/2024,47,M
6842772,7/7/2024,28,M
6892898,9/30/2024,30,M
6846029,7/12/2024,31,M
242012192,9/17/2024,29,M
6836839,6/27/2024,34,M
6892782,9/30/2024,24,F
241413725,9/27/2024,33,M
6892145,9/29/2024,24,F
6827903,6/12/2024,28,F
6895090,10/4/2024,27,M
241413705,9/1/2024,51,M
6763046,2/16/2024,31,M
6846506,7/13/2024,25,M
6820149,5/28/2024,55,M
6843748,7/9/2024,34,M
6829260,6/14/2024,31,M
6833259,6/21/2024,38,M
240117317,8/20/2024,31,M
6895361,10/4/2024,32,M
6894615,10/3/2024,50,M
6894482,10/3/2024,54,M
6844623,7/10/2024,18,M
6844655,7/10/2024,33,M
6811525,5/17/2024,68,M
6835643,6/25/2024,35,M
6844330,7/10/2024,34,F
6838748,6/30/2024,32,M
6822297,6/2/2024,15,M
6844673,7/10/2024,48,M
6844216,7/10/2024,46,M
6768446,3/1/2024,32,M
6894011,10/2/2024,13,M
6846218,7/13/2024,44,M
6887352,9/20/2024,36,M
6895911,10/5/2024,38,M
240119358,10/3/2024,30,M
241313578,9/24/2024,40,M
6846043,7/12/2024,16,M
6843667,7/9/2024,64,M
241511950,7/10/2024,29,M
6837578,6/28/2024,40,M
6845663,7/12/2024,39,M
6842607,7/7/2024,36,M
6778353,3/20/2024,49,M
240809487,7/12/2024,22,F
241411102,6/6/2024,53,M
240312251,7/13/2024,26,M
6846589,7/13/2024,41,M
6839336,7/1/2024,26,M
6830229,6/16/2024,34,F
6787403,4/5/2024,54,M
241711186,7/9/2024,34,F
6844275,7/10/2024,41,M
6888579,9/22/2024,42,M
6841615,7/5/2024,47,M
240118674,9/19/2024,41,F
241909969,7/7/2024,38,M
6845680,7/12/2024,46,F
240211844,7/10/2024,41,M
6843572,7/9/2024,38,M
242010122,7/11/2024,18,F
242110227,7/8/2024,38,M
240114290,7/8/2024,46,M
241711184,7/9/2024,64,M
6837197,6/28/2024,75,M
6840343,7/3/2024,29,M
241311173,6/30/2024,44,M
6845450,7/12/2024,21,M
242110299,7/11/2024,26,M
6844189,7/10/2024,45,M
6842637,7/7/2024,20,M
6842679,7/7/2024,62,M
6843482,7/9/2024,34,F
6807623,5/10/2024,43,M
6845307,7/11/2024,44,M
241411096,7/9/2024,33,M
6893267,10/1/2024,50,M
241711100,7/9/2024,37,M
6843402,7/8/2024,28,F
6891511,9/28/2024,36,M
240215473,9/26/2024,32,M
240211710,9/18/2024,33,M
241400913,8/18/2024,54,M
6842646,7/7/2024,42,M
6892216,9/29/2024,47,F
6839796,7/2/2024,26,F
6763358,2/17/2024,16,M
241711129,6/24/2024,23,F
240215046,9/20/2024,36,M
240214861,9/16/2024,37,M
6842824,7/7/2024,36,M
241514272,10/1/2024,34,M
6835706,6/26/2024,29,M
241811340,7/9/2024,32,F
240118810,9/21/2024,31,M
242010095,7/10/2024,41,F
6846270,7/13/2024,15,F
6842664,7/7/2024,54,M
6845632,7/12/2024,19,F
6842309,7/7/2024,46,M
6845588,7/12/2024,35,M
6844371,7/10/2024,29,M
6893161,9/30/2024,38,M
6852247,7/23/2024,40,M
6845248,7/11/2024,28,F
241811334,7/12/2024,46,M
6844064,7/9/2024,29,M
6844004,7/9/2024,21,M
6843452,7/8/2024,39,M
6839334,7/1/2024,57,M
6892113,9/29/2024,37,M
6840042,7/3/2024,36,M
6894713,10/3/2024,35,F
6843982,7/9/2024,23,M
241311184,6/29/2024,30,F
6822258,6/2/2024,33,M
6892595,9/30/2024,38,M
6809922,5/14/2024,16,M
6892607,9/30/2024,44,M
240114415,7/11/2024,34,M
6798624,4/25/2024,33,M
242110240,7/9/2024,30,F
6894028,10/2/2024,30,M
6845315,7/11/2024,29,M
241213253,7/7/2024,64,M
6894178,10/2/2024,55,M
242012183,9/9/2024,32,F
6829713,6/15/2024,39,M
6892223,9/29/2024,30,M
242112180,10/5/2024,33,M
6844054,7/9/2024,43,F
6845421,7/11/2024,40,M
241410816,6/29/2024,37,F
6892546,9/29/2024,65,M
6845336,7/11/2024,47,M
6893997,10/2/2024,52,M
241109182,6/29/2024,42,M
6846180,7/13/2024,31,M
240114320,7/9/2024,34,M
6836503,6/27/2024,51,M
6842900,7/8/2024,3,F
6884463,9/16/2024,33,M
6844795,7/11/2024,30,M
6842616,7/7/2024,25,M
6837093,6/28/2024,29,M
6893845,10/2/2024,26,M
6845439,7/12/2024,28,M
241511871,7/7/2024,48,M
6844076,7/9/2024,31,M
240811118,10/1/2024,40,F
6874162,8/29/2024,65,M
6844654,7/10/2024,27,F
6892916,9/30/2024,34,M
6845946,7/12/2024,21,M
6826071,6/9/2024,37,M
6893371,10/1/2024,22,M
241413744,9/27/2024,22,M
6787893,4/6/2024,40,M
6844220,7/10/2024,34,M
6842862,7/8/2024,35,M
6836188,6/26/2024,28,M
6838269,6/30/2024,21,M
